"resource_state";"athlete";"name";"distance";"moving_time";"elapsed_time";"total_elevation_gain";"type";"id";"external_id";"upload_id";"start_date";"start_date_local";"timezone";"utc_offset";"start_latlng";"end_latlng";"location_city";"location_state";"location_country";"start_latitude";"start_longitude";"achievement_count";"kudos_count";"comment_count";"athlete_count";"photo_count";"map";"trainer";"commute";"manual";"private";"visibility";"flagged";"gear_id";"from_accepted_tag";"upload_id_str";"average_speed";"max_speed";"average_cadence";"average_watts";"weighted_average_watts";"kilojoules";"device_watts";"has_heartrate";"average_heartrate";"max_heartrate";"heartrate_opt_out";"display_hide_heartrate_option";"max_watts";"elev_high";"elev_low";"pr_count";"total_photo_count";"has_kudoed";"suffer_score"
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2879,6";"726";"2612";"4,1";"Ride";"1607316147";"62F24BD4-EDCD-4D3B-B6C3-DDA0D7B8D7A2";"1727403635";"2018-05-31T06:06:15Z";"2018-05-31T08:06:15Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491361";"4,969259";"0";"0";"0";"1";"0";"@{id=a1607316147; summary_polyline={rk_I{hi]Q^Ut@eAbE[zAm@bBOn@gB|DIJSdAMb@OMGDKGo@_A]]Ya@o@s@g@a@GFATOh@Gh@YlAUnB_@lAo@hCU|@YbBeAnD[vAOXWAMEWWc@i@_@m@cAoASMUEIFGJgAbEU~ASn@Qh@MPQFILELCTBH?VE^q@hCiAxDqA`FcC`GGAeAw@wBkBe@Uw@s@KGKC_@]MWGEII?PK`@?PMAAFJ@DF; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1727403635";"3,966";"8,5";;"76,6";;"55,6";"False";"False";;;"False";"False";;"0,1";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Afternoon Ride";"2199,8";"365";"384";"0,0";"Ride";"1605984485";"21407FC3-9430-4C54-BC63-3CAB9502321B";"1725986263";"2018-05-30T15:45:39Z";"2018-05-30T17:45:39Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,50358";"4,955177";"0";"0";"0";"1";"0";"@{id=a1605984485; summary_polyline=krm_Iyxf]j@}CVTFPn@b@LLV\b@~@Z`@bAdAx@j@LIJBFERi@B[`@kAv@sC`AqCNs@lBaG`@}AFGLETg@Ji@JiAFUBa@\aAPgAr@mCHORQHAN@p@r@b@x@n@~@f@b@j@VNAJQCm@b@iBB]Pu@^qABc@h@iBDYLo@ZkAd@sBjAaEFIJCT^b@Z~BdCHFHADGFYGYdAiDt@aBRk@Lk@Rg@f@sB?Ul@{BRcAJW; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1725986263";"6,027";"11,4";;"94,2";;"34,4";"False";"False";;;"False";"False";;"0,1";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2163,5";"332";"333";"3,8";"Ride";"1605172413";"A9705443-1F3C-4A7E-88BD-8B12CF55B863";"1725116084";"2018-05-30T06:03:18Z";"2018-05-30T08:03:18Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491308";"4,96906";"0";"0";"0";"1";"0";"@{id=a1605172413; summary_polyline=_sk_Iqhi]ILCR_@dAMx@y@pC}@~DO\i@hAKHe@nBKLKd@GPGJK?u@aAs@w@cA{@]UI@EHUv@APm@rBG`@C\_@bAoAlEWpAQr@sAjGKFK@KEIQaAgAw@y@y@q@KAMDKJGRETwA`Fo@bBIPUVM\ClA_@hB{@vCi@dBe@nAEV_BhEm@zBINIHw@i@eAeAcB}AOCo@q@q@g@GIM[E@ELCP?PGZBI; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1725116084";"6,517";"9,9";;"106,8";;"35,5";"False";"False";;;"False";"False";;"0,1";"-3,9";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Afternoon Ride";"2243,5";"333";"335";"0,0";"Ride";"1603826926";"5D23C9F0-0878-4CAF-AE8D-F0D3C4BC7E02";"1723687052";"2018-05-29T15:36:28Z";"2018-05-29T17:36:28Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,503684";"4,955051";"1";"0";"0";"1";"0";"@{id=a1603826926; summary_polyline=_sm_Iaxf]NcEF?DEBJ@ZNJTZf@f@X@^d@n@nAb@n@NLR?d@f@^VLDJQLKNa@B[X}@tBcG^mAf@yBh@sAn@}BH]j@_AN]TaBXs@TiB`@eBDWRs@JMHGJ?l@v@d@t@JLrAlBVJRBRoAl@eBZkA@a@Vu@l@yBBg@n@eCB[z@gCF_@b@kBHSJMJCJBLJXXX`@\\t@bAJHb@LTQBSC_@\cAC_@Vo@\o@FS|@kD^gBp@mBl@kC; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1723687052";"6,737";"12,5";;"122,7";;"40,9";"False";"False";;;"False";"False";;"0,1";"-4,0";"1";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2214,9";"383";"401";"3,9";"Ride";"1603039854";"45298895-CD36-446B-ADC1-05E81375D4FA";"1722853201";"2018-05-29T06:10:09Z";"2018-05-29T08:10:09Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491278";"4,96896";"0";"0";"0";"1";"0";"@{id=a1603039854; summary_polyline=gsk_Iaii]GJM`@ARMb@Y|A]lAQbAQp@GNe@vBKZ[\OXIHc@jAYxAM\KFKA{@cA][k@a@GKq@o@KQGCG?OLEJy@vCQz@Il@[`Bs@pC]xBgA~EUz@IPg@]qAsAaA{@c@e@OGEBGLG\]z@Of@o@pCSj@[hAKLI@EHBJYjBs@jCa@fBmAzEeA|CYl@y@hCKHICwCsCs@m@IEQ?g@a@QACI_@k@?IOWEAMREZ?XEHIK; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1722853201";"5,783";"9,6";;"102,6";;"39,3";"False";"False";;;"False";"False";;"0,1";"-4,1";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"25416,1";"3489";"3498";"42,4";"Ride";"1602956923";"3BDEDFB7-2082-43B5-B04E-11900AB99B9F";"1722763481";"2018-05-29T03:55:22Z";"2018-05-29T05:55:22Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491419";"4,969778";"10";"3";"0";"1";"0";"@{id=a1602956923; summary_polyline=ufk_Imfj]VcAd@wChByFnAeEJkEDa@n@sBAo@q@oAcFaFcAqAq@q@e@w@OCqBaCoEmEmB{BSA]g@qFyFu@_AcA}@]e@EUfBkGd@mA|@_Dh@{AvB}IbIkZHi@Uu@e@o@cA_AiC{D}CmCmA}Ae@YKa@e@iFY}@oEsFkBqB_@_@qAu@cBcBkDsCa@QeAEo@_@GOw@k@w@K[DqBi@aDoC}A_AsAmAK[o@uG]u@cE{DaBiB]Ue@B_A\s@Bi@XGCWoAEqDS{@UY}BwBiAo@wAgAeCqCu@U]Nk@cAk@s@kEeDwHiIkEmDYa@W{@eEcEqEkEwBmBkIiIYOeAd@WEKOBUpC_JlBaHlCcKfA}EfFmRv@aCvAgGhCkJjA_FlEmPfBcGt@aDXiCAoCPyEEuCXgD@g@GIAPFFHOLy@AKWSIW?mCIiBq@gGGKi@X_B?U_D@}ACcA[wDUyA@k@]_Ea@oDQsFw@eGkAqT@i@dCJj@QVc@?UYqAq@yAgAoAe@}@aBiOm@gDw@_Hk@uDW}BoA}Hy@eGQcCc@wDNmBpAyDp@eEnCeKb@mBZsBhC}LhAgEn@oAzAy@rEsA~BsAxCu@~GiCrCqA~CeA~GoDlEiDvBgAh@BrDxEvDxDlDrEbGhHlDjCfKbGvGrEZ^dAvBXV~@^n@d@h@jAhBvBZRt@Jn@`Dt@xFp@rHtBbOr@~Hh@lEh@vCEr@_A~@mACy@ZUXYv@CVGdA?zApAxGrBnOXn@l@l@f@Nh@OTXDTHbAB`BKzDBXh@jGl@fFd@jFdArHDtGHnBPnBRlBl@zBHn@FjDAdJd@rFLjD`BpWRjF?pJ[fGO|@m@HO^OhFElCHpDHx@Vz@Gf@A`@J|@VLfBShIDpUn@pMLvDq@~YqDbe@wG|E_@lA?nBTrFEpAf@jChB\ZJROj@qBfDWn@_@hBDXEt@qAbDqA~BYr@_@hA]`BgBfUs@xJSnFC~BQ|CUbBuArGUz@oCnIaBjEcEvMuCnKmBfFaAjDkElPoD|NkCdJmE|Pk@bCuA`EIb@@TN\QnAuArEeC~Ja@pBsBfHsC`MiCnIcArE}@tCkB~Gu@dDcAbDIPGIQaAgCgDkAqAGCOLa@lBiArDkCrKs@tBWFqBkC{BwBy@{A{BsCESF]r@gBJu@@OIi@wAqBkCeCUIs@jBS|@mAdEKTKx@e@|BaErOGJ[@i@a@SF}A|GCrBWhBc@lBuDhM; resource_state=2}";"False";"False";"False";"False";"everyone";"False";"b4765395";"False";"1722763481";"7,285";"12,6";;"254,0";;"886,2";"False";"False";;;"False";"False";;"5,0";"-6,7";"3";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Afternoon Ride";"2240,1";"381";"420";"0,0";"Ride";"1601772530";"FB82C25D-DBDA-424E-949C-3D083BBE6E27";"1721492868";"2018-05-28T15:40:00Z";"2018-05-28T17:40:00Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,503776";"4,955775";"0";"0";"0";"1";"0";"@{id=a1601772530; summary_polyline=qsm_Iq|f]NUDe@BCBHF?Pr@NLd@R|@l@PRZ|@PPJBn@h@v@^^VJBJEHKFQBURm@Ns@`@kATe@lAwDl@}BbBuFTi@BCNCAHDIHc@HkADQZeA\}A|@qDNINBb@h@\VrArAr@j@N?HKJOFUR_ABYDUf@wBTs@Te@b@cBXuABSd@sBpAcEP_@HETFnCtCVTRHHIpAqFBSZg@f@}BHSp@yBZuA|@}C; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1721492868";"5,88";"9,6";;"87,6";;"33,4";"False";"False";;;"False";"False";;"0,1";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2161,7";"380";"383";"3,4";"Ride";"1600925604";"A2A4BE18-A968-456A-9C0F-A533DD61BD63";"1720593227";"2018-05-28T06:09:29Z";"2018-05-28T08:09:29Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491349";"4,969007";"0";"0";"0";"1";"0";"@{id=a1600925604; summary_polyline=_sk_Iqhi]e@dBk@lC}@nDm@tBYj@ILc@~AMJOz@Qp@IFKIS_@o@w@o@k@IOs@s@e@YU@KJ_@hBQbA?x@Gn@Il@q@dCk@~BOjA{BfHMJKEu@gAw@s@sAyAMAMBKNEPa@dAUvAw@dDOZGHMDEABGQ\G\KrAc@tAa@vBo@hCqA|DiAzCe@zAILKDMG}CmCOEm@g@OG}@y@OGg@u@GAAh@EX@LEB?J; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1720593227";"5,689";"9,6";;"99,7";;"37,9";"False";"False";;;"False";"False";;"0,1";"-3,7";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"22124,9";"3102";"3102";"24,6";"Ride";"1600866446";"F33ED985-FFF6-4E74-85E2-88C6C262E9C9";"1720529114";"2018-05-28T04:07:06Z";"2018-05-28T06:07:06Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491183";"4,96651";"4";"6";"0";"1";"0";"@{id=a1600866446; summary_polyline={dk_Iu_i]Mb@@Hb@l@lCnBvBpBp@x@nFfFZFv@[j@JRMnAmFTsAb@iBBUP}@\Ed@gATy@ZkA?[XgAh@uCFg@`A_EAS`@wAAWn@eCd@{A@Ur@}CDITENFbBdBr@~@HTV\zFlG|CtDb@Vv@t@jBzBVPnCbCvAzAFPv@~@tGzGrA~AfI|IfKrKlC~C`F~E|@fA\VpDl@xABfCRnGx@tHhBTQDSAWGy@U{@IqAY{E?k@DQxHaCXMTYLcABwALkBl@gHz@qITkDBcBGUGcI?JUyHgCqG_AeCc@y@{@_AcAu@[MeEcDs@gA_BoE}AwDyByGq@wAg@uAOy@FoBCg@}BgGYuADg@x@gEzAkEnCaKDa@C_@gBoEu@iAk@kAgNmZ}BiBa@Oo@m@q@c@sDgD_CgBaGaGg@u@Gk@DSVo@xAwFbCiIlAyE~CiKvA{FXKR]Ro@vLwd@j@iBn@}CJOPe@rBkH^_AbC_IlBgHvBsGAM^_BToANqB\aNNqDR_Dj@{FPcDp@{HT{APy@f@sAvA}Bb@mAb@eBb@{Cb@qAh@aAH[DyANo@b@WlAZXC~@~@nAp@MK]CKX{Am@gBeAUEq@FOXEpAFZFBRYTe@DOGKu@c@iBqAy@_@q@OgAGkDPiDYuOhBeFdAmEb@mDn@sH|@yDr@wDZyJdBiJz@eLc@gEDeE[_FAaJ[sDBaESyEF{FUcC[cB?c@Kc@UkAeAkCuCgAy@uC}@aGyAoF{D}E}Ck@m@qAeBoCuEwEsE{BuCe@u@m@uAqAiDg@g@EFMx@cBzHaA|CmD`MkFpRuBnIqAvE}@pCc@dBQLc@hAyB~HGh@FvBGr@qAxDgDbLw@rCa@hB[z@mBbHiElQaAxCCv@Jd@v@bBRR|EhDfDpDlB`B|@fAvAd@j@h@dBx@fBrA|AnBzAhAZ^Jl@JzA?`BFPh@g@d@Wt@BpCnAnDfDh@n@d@tAL|@JfCLz@Pd@nA`BdC~BxB`CfA`APFxDCtBNxA|@l@f@zAfBbBrAv@v@~@hApCzCbB|A^d@Nn@b@`HPr@RXdDzCjE~ClCdC\j@Cb@Yr@YDKPo@`CmA`EaOvj@Wr@K`ABPVXNFTA|AjA|BnCzBxB~ArBn@h@~FpGtHfHpA|AzBvBh@n@?LY~@Qz@SzCS`AmBnG[xAaAbDu@zC; resource_state=2}";"False";"False";"False";"False";"everyone";"False";"b4765395";"False";"1720529114";"7,132";"13,7";;"241,0";;"747,7";"False";"False";;;"False";"False";;"2,0";"-6,1";"2";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"1291,0";"345";"563";"2,9";"Ride";"1596257099";"DE25EF52-3729-429B-AF49-8AC0B3C09A2B";"1715619245";"2018-05-26T06:55:18Z";"2018-05-26T08:55:18Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,499896";"4,972459";"0";"0";"0";"1";"0";"@{id=a1596257099; summary_polyline=i{l_Iydj]?lAIv@A^BPJL?n@JFFBPEZ?hAVJ?\DZAb@?p@IZ?\CZGnAC\G\F\Zb@h@PHFCDEJ_@F[DEF?b@d@PH^d@n@n@\h@f@`@NPl@l@d@VlA`AhCvCDBJAHOL|@DDPDLJXZ; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1715619245";"3,742";"5,9";;"41,5";;"14,3";"False";"False";;;"False";"False";;"-1,0";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2448,7";"632";"702";"8,0";"Ride";"1596188948";"1CEA5FA8-8426-4F28-AF45-41E8154616A5";"1715544978";"2018-05-26T05:41:16Z";"2018-05-26T07:41:16Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,492671";"4,970105";"0";"0";"0";"1";"0";"@{id=a1596188948; summary_polyline=}rk_I}hi][c@WW[Os@m@aAo@_@YESDa@H]FAlAT`@NLJJLFRQ`AAFDLr@t@^TNPJFPYCe@ZeANEFBVRNBNNLGN]HER_ADo@LaAN_@FCHBLPCXPTBLZRNPP\p@t@JHD@N[@YDIDc@G@KEQQEAJc@AHKHE@GICQPqA[_@w@s@QMUGGBEFITMnA[dAC^MZWz@Q`AIn@EDG@EAEKQQUOG?EBSn@CPUl@]\gA_AEMQOEOW_@S]s@{@g@YS[GC{@}@YSUIYQ[g@u@o@s@cA[YIEEK}A}ACAOZKJ]Ek@e@QCUDIL_@Ne@D[Hc@@GDs@CwALU?aASUKY?]DGEEKGi@MSEY@}CFgAIG?IED@HE_BDCAHIR]tA; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4765395";"False";"1715544978";"3,875";"6,9";;"103,9";;"65,7";"False";"False";;;"False";"False";;"-1,0";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Evening Ride";"6451,6";"1187";"1368";"11,4";"Ride";"1595462099";"B5CFB4FA-78D8-44AC-B1F3-D267FB95B2D2";"1714751999";"2018-05-25T17:39:54Z";"2018-05-25T19:39:54Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491279";"4,969298";"0";"0";"0";"1";"0";"@{id=a1595462099; summary_polyline=}rk_Iuhi]S^Mh@Ih@qAjEa@~A[zAMZQVaAzCIRMN]fAIRUYMIKOY_@GUu@eAOe@OU]_@G?EFk@hBM\QZMlAELe@pCwAbFg@jCe@pB]jAEJKEgCkCeAaAIAOPi@fBu@vCy@tBSVEBE?QrA@PEb@UhAsDrLSb@m@`B}@vCIHG@GEIIISu@s@cAgA_@QQEGEI?i@m@I?YUSCQDSTg@lB@NM`AGbAQfBGJKpAEREFIAECEQSYQc@k@s@OKgAcAa@J_@c@m@GgAcBO@g@{@K@a@g@KDEOC]@KFIC?yAy@YWi@Ki@c@W_@_Ae@gCiBs@e@o@g@OI[]USCIBWd@sB?MCWK_@q@PUKKBEL?ZItABh@BHFDTFHHAr@BZFTNRRPNAr@`@N@\Rr@^`CdBn@n@r@`@jA~@RZ\`@DF@JCKEBCGDATLPKPFd@VFPHJT^XP`@`@DNTX`@`@FRZTJLTPL@LHLBRVdBzALBVRJFLCHMBSDsBFuBFi@l@{BPe@DCFNHDZGf@SJA`@BZVd@JZNXVZ`@|@~@JFXVNALOFM^cBh@}A^uAtAuDJe@De@Nq@BFCJHi@dAaEJOb@ABECF?GDM?}@Fo@^sAFg@P}@hAuDFARFRT`Ax@^b@bA`ARJH?L[t@gDVw@tAuF~@uCd@iBhAkDHIP?d@`@jBxB^ZPDFINa@@WXuAJ]?OR_ABQXg@vAqE^}AhA_E; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4765395";"False";"1714751999";"5,435";"13,5";;"178,0";;"211,3";"False";"False";;;"False";"False";;"4,0";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Lunch Ride";"3931,0";"813";"813";"2,6";"Ride";"1594661527";"3EB5F022-8073-424E-BC7F-9DA2D82AA2DA";"1713905412";"2018-05-25T09:29:27Z";"2018-05-25T11:29:27Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,507792";"4,9498";"0";"0";"0";"1";"0";"@{id=a1594661527; summary_polyline=uln_Igwe]jFsGrGtDdHu]jKfDvJmYbKvNhCj\dK{CpEiP[ySfGuDfKdMdB}FpEd@bE{ReHeHk@iF{Am@PpB; resource_state=2}";"False";"True";"False";"True";"only_me";"False";"b4785053";"False";"1713905412";"4,835";"8,5";;"63,6";;"51,7";"False";"False";;;"False";"False";;"2,2";"-3,9";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2386,7";"522";"690";"4,7";"Ride";"1594572322";"0BF425F9-62E0-4664-9F21-10D4A2A61068";"1713807572";"2018-05-25T07:54:50Z";"2018-05-25T09:54:50Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,494921";"4,96504";"0";"0";"0";"1";"0";"@{id=a1594572322; summary_polyline=g|k_Iovh]sArCkDcCaJd]aFsE_P|h@mImHuIpa@}HiDwG~R; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4785053";"False";"1713807572";"4,572";"8,0";;"72,8";;"38,0";"False";"False";;;"False";"False";;"3,0";"-2,2";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Evening Ride";"2230,0";"509";"566";"0,0";"Ride";"1593256045";"34F634A8-8A9B-4560-B267-2AEBE7FD9563";"1712423866";"2018-05-24T16:04:43Z";"2018-05-24T18:04:43Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,503784";"4,955167";"0";"0";"0";"1";"0";"@{id=a1593256045; summary_polyline=ssm_Iwxf]ToBP}@DBNTd@`@PVTNFHj@`@d@bATPf@f@^XRHRP^TV?FGRg@Jm@|@gCp@cCLYn@cCp@wBRy@Pc@Jc@Ri@Ni@JILCCHNe@Hm@JkA^kAZaBX{@PaALc@LMXJ`@`@l@v@b@Zz@`AHFH@DADWh@cBVoARg@HONw@Rg@@KV{@NYZcA@UH]@[Pg@BOH[Pk@Vc@^qAFKXgADIH@TNx@fAfAnAd@^HBDA^_B^yBRi@b@s@Lm@jAyD|@{DNi@Pa@; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4785053";"False";"1712423866";"4,381";"6,9";;"50,2";;"25,6";"False";"False";;;"False";"False";;"0,1";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2144,0";"473";"477";"3,7";"Ride";"1592436172";"C37AA64F-76A3-4E1F-8A96-B0FE5E8B864E";"1711575941";"2018-05-24T06:13:40Z";"2018-05-24T08:13:40Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491271";"4,969349";"0";"0";"0";"1";"0";"@{id=a1592436172; summary_polyline=yrk_Ishi]GHOb@s@pC[hAOt@W|@e@rBIVQNGL]z@e@fBIFUjACDMCWSEOy@}@i@e@c@i@QME@ECIIICCF}@~CIl@S|@Sf@_@~Aa@lAsAzFYbA[hBQf@OCGGwA_BoBcBECG?GFW`AKn@_@dBSfA]dAWf@WNCD]v@EnAGXi@pBuBlGSr@_@fBO^s@hAO^Qn@[j@E?IGc@e@_A{@W]aAy@_@o@I?IOM@KIg@i@IOKIIDEb@; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4785053";"False";"1711575941";"4,533";"6,7";;"58,7";;"27,7";"False";"False";;;"False";"False";;"0,1";"-3,9";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Afternoon Ride";"2251,4";"488";"488";"0,0";"Ride";"1591030212";"51DD3FA4-2311-4FC5-BED4-EBC9FBAA0FF5";"1710124374";"2018-05-23T15:35:07Z";"2018-05-23T17:35:07Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,503424";"4,95584";"0";"0";"0";"1";"0";"@{id=a1591030212; summary_polyline=kqm_I_}f]w@_ADLPP@JLHJPBLb@TVTJNb@|@d@b@NDb@d@j@b@XJj@\HDX[LYNm@Ri@^sA`AwBl@aB@U`@{@BMb@oATg@@M`@aA@SHWFIPIDSJKXg@Dg@E[BQLi@Rk@ZqAF]CQLy@?Yd@iARCH@FFbAv@pBlBXJL?DC@w@X_@CUTk@?IRcAAKr@gDXiA?Qn@wBTm@RcAl@iBHQVy@PYJEZJ`@^^f@rAxAPLN@@U`@q@Ou@JQNa@@UTq@Xk@vAkELYTu@LUj@iBJu@Ni@; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4785053";"False";"1710124374";"4,614";"8,8";;"66,2";;"32,3";"False";"False";;;"False";"False";;"0,1";"-4,0";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning Ride";"2121,4";"499";"499";"3,5";"Ride";"1590234759";"86C8D668-947A-4CC6-96A2-5835AB232AB4";"1709302790";"2018-05-23T06:10:15Z";"2018-05-23T08:10:15Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491702";"4,969094";"0";"0";"0";"1";"0";"@{id=a1590234759; summary_polyline=}rk_Iyhi]IPSn@Qr@UlAcAnDe@xBOf@WZ[x@Md@s@pCEDWKwAaBcA}@SKE?IJo@dBUnAaAdDUhAm@nBYrAu@`Ba@fBOd@Kn@INCDGGa@i@i@i@GKiC}BGAGDYx@[~A[bAQlAo@~AUPSx@Gj@A^I\q@zBe@lB[|@MRa@xA[hAKl@cAdCQp@MTSl@I@GGQUiAw@u@s@UYUOGA[]IAEGUQ]c@KEMBCKMBEEGACOGIEACZ@FET?HCF; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b4785053";"False";"1709302790";"4,251";"6,6";;"56,7";;"28,3";"False";"False";;;"False";"False";;"0,1";"-3,6";"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Evening Ride";"32467,7";"5874";"6910";"67,0";"Ride";"1589456049";"6C6A9B11-BA61-4A1F-9A55-CD8521C5A404";"1708493619";"2018-05-22T17:40:30Z";"2018-05-22T19:40:30Z";"(GMT+01:00) Europe/Amsterdam";"7200,0";"System.Object[]";"System.Object[]";;;;"52,491193";"4,96962";"15";"5";"0";"2";"0";"@{id=a1589456049; summary_polyline=aek_Iaci]j@p@[|AxGvHyAjFJrFpHnHiFtRsAGcBqAk@zBnBpB`Cd@hErDhGtCvC|BkAlFNnAkDj]MiBf@m@bBR^h@c@`GoDv[Ld@nFnCt@~@uG~k@gBpL_AtK`GrC|TpNtIvC|Er@xDdE~V`RvPhOxM~Mo@lX]pW`@Xp@a@|DdBvFdAd@jAfEh@jAvBxDPv@x@sDfOqA|OwCpQEtDXhCzAlCrFzDtBjC~BfE|BpGh[|yAzAfDlBzAVO`AmEtCZdAwA|DoJfBcAx@uCzBm@zB^tFbD`ECxCrBr@cApAEDrBYnAgBdB{F`Ae@nBLa@z@A~AmA|@?`CsAh@pA^bDYxDSKKmDy@m@WN{@~ArAjCBv@sBsBVdCn@f@{BfA[o@PiCw@_AGnFyBp@_@_@VqASs@{@XwByAgAt@iBuEoAiFVgAtBnA`Db@t@lAc@cFkIoDSwDz@k@nCf@d@pA~@D`Az@z@tBjA@HzB`EOzB_Bz@cCx@Kc@|DoBpByCxA]Os@dBdA]~@iAbDwAn@Vr@~EI|CM^KW[qDYi@[Ao@jAOp@bAxBHlAmB_CNZl@rBOl@mBf@_@gDqAaB]pAHfE_@b@_BR[k@Ae@dAoAGa@k@`@uB}AyAl@iCeJKuCtB|A|C`@j@`ALi@y@mEuGuCi@aCDcAx@g@`AHt@Zj@rAfAH~AbD|@TJlBrD?`DmBbAeCPAL\dHkX|@sBtAeAlImD`@vBb@|Gx@pBj@V|K_FjEcEbCiGj@{Dt@kUjAyEjCgEtFo@pCb@lGrCrAmApAuC~AmJIqEf@sK}AePaKyWm@}CUsDf@uGr@uCn@@vAxDfAo@]eALe@U{@_A_BXsAfBPbBbATIIg@ZJKWs@^cE{AkAv@GlEkARc@bCoALY~F{AlDQtF_Fc@aAeIoBn@eBqBsASqHfEyA~DgGu@eH`D]h@gAjI}@h@oDc@iCeEo@uCoAEyB}By@O_CaCwP~EwKv@eOg@sNwE}@tA_Bf@v@}JcAqHNoE_KkJeJkKq]i]eRgQcK}IyUcQcEeEuO{Ds]}Tj@eJ`AcF|@yLvBoMbCsTAm@m@_AsFeEfDq[JuHuCA_@rEp@t@_A~GTSdDqZj@oCVyE@cCKkBL{@|@UToA}EmEiFkBiEmDsBa@mBsB?mAZ]dBfApAOzEeRe@cAyFqFa@_GhA}FgGeGhAgF; resource_state=2}";"False";"False";"False";"False";"everyone";"False";"b4765395";"False";"1708493619";"5,527";"12,2";;"169,2";;"993,8";"False";"False";;;"False";"False";;"6,6";"-4,1";"9";"0";"False";
